Enhetsnamn;Årskurs;Kön;Skolform;År;Månad;Total schemalagd tid;Närvarande;Total frånvaro;Giltig frånvaro;Ogiltig frånvaro;Ej registrerad
Olshammarskolan 1-9;1;Pojke;Anpassad grundskola;2026;2;11175;9695;385;385;0;1095
Olshammarskolan 1-9;1;Flicka;Anpassad grundskola;2026;2;7450;7430;20;20;0;0
Olshammarskolan 1-9;1;Flicka;Anpassad grundskola;2026;3;10110;8990;1120;1120;0;0
Olshammarskolan 1-9;1;Pojke;Anpassad grundskola;2026;3;15165;11825;2280;2280;0;1060
Olshammarskolan 1-9;1;Flicka;Anpassad grundskola;2026;4;1060;265;265;265;0;530
Olshammarskolan 1-9;1;Pojke;Anpassad grundskola;2026;4;1590;795;0;0;0;795
Olshammarskolan 1-9;2;Pojke;Anpassad grundskola;2025;8;7980;4525;2395;2395;0;1060
Olshammarskolan 1-9;2;Pojke;Anpassad grundskola;2025;9;16785;14995;1790;1790;0;0
Olshammarskolan 1-9;2;Pojke;Anpassad grundskola;2025;10;15165;13395;1670;1670;0;100
Olshammarskolan 1-9;2;Pojke;Anpassad grundskola;2025;11;16755;13445;1715;1715;0;1595
Olshammarskolan 1-9;2;Pojke;Anpassad grundskola;2025;12;11970;8860;1515;1515;0;1595
Olshammarskolan 1-9;2;Pojke;Anpassad grundskola;2026;1;13560;11440;1325;1325;0;795
Olshammarskolan 1-9;2;Pojke;Anpassad grundskola;2026;2;11175;9020;1060;1060;0;1095
Olshammarskolan 1-9;2;Pojke;Anpassad grundskola;2026;3;15165;10905;3200;3200;0;1060
Olshammarskolan 1-9;2;Pojke;Anpassad grundskola;2026;4;1590;530;265;265;0;795
Olshammarskolan 1-9;5;Pojke;Anpassad grundskola;2025;8;2710;1300;1090;1090;0;320
Olshammarskolan 1-9;5;Pojke;Anpassad grundskola;2025;9;5695;5110;0;0;0;585
Olshammarskolan 1-9;5;Pojke;Anpassad grundskola;2025;10;5155;3925;485;485;0;745
Olshammarskolan 1-9;5;Pojke;Anpassad grundskola;2025;11;5685;4780;265;265;0;640
Olshammarskolan 1-9;5;Pojke;Anpassad grundskola;2025;12;4065;3585;0;0;0;480
Olshammarskolan 1-9;5;Pojke;Anpassad grundskola;2026;1;9115;4650;2930;2930;0;1535
Olshammarskolan 1-9;5;Pojke;Anpassad grundskola;2026;2;7500;5375;180;180;0;1945
Olshammarskolan 1-9;5;Pojke;Anpassad grundskola;2026;3;10210;8080;590;590;0;1540
Olshammarskolan 1-9;5;Pojke;Anpassad grundskola;2026;4;1085;290;265;265;0;530
Olshammarskolan 1-9;6;Pojke;Anpassad grundskola;2025;8;5370;4195;325;325;0;850
Olshammarskolan 1-9;6;Pojke;Anpassad grundskola;2025;9;11290;10705;0;0;0;585
Olshammarskolan 1-9;6;Pojke;Anpassad grundskola;2025;10;10210;8005;1360;1360;0;845
Olshammarskolan 1-9;6;Pojke;Anpassad grundskola;2025;11;11270;8870;165;165;0;2235
Olshammarskolan 1-9;6;Pojke;Anpassad grundskola;2025;12;8055;5980;0;0;0;2075
Olshammarskolan 1-9;6;Pojke;Anpassad grundskola;2026;1;9115;7580;0;0;0;1535
Olshammarskolan 1-9;6;Pojke;Anpassad grundskola;2026;2;7500;4225;1330;1330;0;1945
Olshammarskolan 1-9;6;Pojke;Anpassad grundskola;2026;3;10210;7760;910;910;0;1540
Olshammarskolan 1-9;6;Pojke;Anpassad grundskola;2026;4;1085;555;0;0;0;530
Olshammarskolan 1-9;7;Pojke;Anpassad grundskola;2025;8;13500;8745;2945;2945;0;1810
Olshammarskolan 1-9;7;Pojke;Anpassad grundskola;2025;9;28375;18705;7330;7330;0;2340
Olshammarskolan 1-9;7;Pojke;Anpassad grundskola;2025;10;25675;15550;7045;6985;60;3080
Olshammarskolan 1-9;7;Pojke;Anpassad grundskola;2025;11;28325;15820;8350;8350;0;4155
Olshammarskolan 1-9;7;Pojke;Anpassad grundskola;2025;12;20250;12485;4250;4250;0;3515
Olshammarskolan 1-9;7;Pojke;Anpassad grundskola;2026;1;22900;12285;6860;6800;60;3755
Olshammarskolan 1-9;7;Pojke;Anpassad grundskola;2026;2;18825;9600;4730;4730;0;4495
Olshammarskolan 1-9;7;Pojke;Anpassad grundskola;2026;3;25675;17110;5585;5555;30;2980
Olshammarskolan 1-9;7;Pojke;Anpassad grundskola;2026;4;2195;845;290;290;0;1060
Olshammarskolan 1-9;8;Pojke;Anpassad grundskola;2025;8;2660;2130;0;0;0;530
Olshammarskolan 1-9;8;Pojke;Anpassad grundskola;2025;9;5595;5490;105;105;0;0
Olshammarskolan 1-9;8;Pojke;Anpassad grundskola;2025;10;5055;4850;105;105;0;100
Olshammarskolan 1-9;8;Pojke;Anpassad grundskola;2025;11;5585;3990;0;0;0;1595
Olshammarskolan 1-9;8;Pojke;Anpassad grundskola;2025;12;3990;2395;0;0;0;1595
Olshammarskolan 1-9;8;Pojke;Anpassad grundskola;2026;1;4520;3460;265;265;0;795
Olshammarskolan 1-9;8;Flicka;Anpassad grundskola;2026;2;3775;2925;0;0;0;850
Olshammarskolan 1-9;8;Pojke;Anpassad grundskola;2026;2;3725;2365;265;265;0;1095
Olshammarskolan 1-9;8;Pojke;Anpassad grundskola;2026;3;5055;3730;265;265;0;1060
Olshammarskolan 1-9;8;Flicka;Anpassad grundskola;2026;3;5155;4675;0;0;0;480
Olshammarskolan 1-9;8;Flicka;Anpassad grundskola;2026;4;555;290;0;0;0;265
Olshammarskolan 1-9;8;Pojke;Anpassad grundskola;2026;4;530;265;0;0;0;265
Olshammarskolan 1-9;9;Pojke;Anpassad grundskola;2025;8;8610;8235;285;285;0;90
Olshammarskolan 1-9;9;Pojke;Anpassad grundskola;2025;9;18075;14260;2075;2075;0;1740
Olshammarskolan 1-9;9;Pojke;Anpassad grundskola;2025;10;16365;14675;1690;1690;0;0
Olshammarskolan 1-9;9;Pojke;Anpassad grundskola;2025;11;18075;18075;0;0;0;0
Olshammarskolan 1-9;9;Pojke;Anpassad grundskola;2025;12;12915;12480;435;435;0;0
Olshammarskolan 1-9;9;Pojke;Anpassad grundskola;2026;1;14625;12905;1720;1720;0;0
Olshammarskolan 1-9;9;Pojke;Anpassad grundskola;2026;2;12030;12030;0;0;0;0
Olshammarskolan 1-9;9;Pojke;Anpassad grundskola;2026;3;16365;14570;940;940;0;855
Olshammarskolan 1-9;9;Pojke;Anpassad grundskola;2026;4;1740;1740;0;0;0;0
Oscar Fredriksskolan F-6;0;Flicka;Grundskola;2025;8;68160;60609;4986;4970;16;2565
Oscar Fredriksskolan F-6;0;Pojke;Grundskola;2025;8;58400;55282;773;755;18;2345
Oscar Fredriksskolan F-6;0;Pojke;Grundskola;2025;9;137795;111930;2365;2350;15;23500
Oscar Fredriksskolan F-6;0;Flicka;Grundskola;2025;9;161175;128308;2087;1875;212;30780
Oscar Fredriksskolan F-6;0;Pojke;Grundskola;2025;10;124120;112335;7460;7295;165;4325
Oscar Fredriksskolan F-6;0;Flicka;Grundskola;2025;10;144840;130785;8790;8790;0;5265
Oscar Fredriksskolan F-6;0;Flicka;Grundskola;2025;11;160620;145295;7960;7765;195;7365
Oscar Fredriksskolan F-6;0;Pojke;Grundskola;2025;11;137500;126620;5015;4760;255;5865
Oscar Fredriksskolan F-6;0;Pojke;Grundskola;2025;12;97950;82315;2160;1890;270;13475
Oscar Fredriksskolan F-6;0;Flicka;Grundskola;2025;12;114390;91050;5635;5480;155;17705
Oscar Fredriksskolan F-6;0;Flicka;Grundskola;2026;1;124620;86348;10972;10895;77;27300
Oscar Fredriksskolan F-6;0;Pojke;Grundskola;2026;1;111035;86734;4281;3985;296;20020
Oscar Fredriksskolan F-6;0;Flicka;Grundskola;2026;2;103170;81840;18105;17950;155;3225
Oscar Fredriksskolan F-6;0;Pojke;Grundskola;2026;2;91765;74985;14415;14235;180;2365
Oscar Fredriksskolan F-6;0;Flicka;Grundskola;2026;3;139450;125440;9360;9360;0;4650
Oscar Fredriksskolan F-6;0;Pojke;Grundskola;2026;3;123995;115590;4995;4890;105;3410
Oscar Fredriksskolan F-6;0;Pojke;Grundskola;2026;4;13085;7200;0;0;0;5885
Oscar Fredriksskolan F-6;0;Flicka;Grundskola;2026;4;14625;5545;1055;1055;0;8025
Oscar Fredriksskolan F-6;1;Flicka;Grundskola;2025;8;68410;64185;3475;3475;0;750
Oscar Fredriksskolan F-6;1;Pojke;Grundskola;2025;8;66710;61625;4260;4260;0;825
Oscar Fredriksskolan F-6;1;Pojke;Grundskola;2025;9;151500;130895;9700;9315;385;10905
Oscar Fredriksskolan F-6;1;Flicka;Grundskola;2025;9;159780;139345;7820;7760;60;12615
Oscar Fredriksskolan F-6;1;Flicka;Grundskola;2025;10;144285;130835;7075;6935;140;6375
Oscar Fredriksskolan F-6;1;Pojke;Grundskola;2025;10;136995;123995;7255;7150;105;5745
Oscar Fredriksskolan F-6;1;Pojke;Grundskola;2025;11;151765;138173;8322;7815;507;5270
Oscar Fredriksskolan F-6;1;Flicka;Grundskola;2025;11;159675;143165;10560;9675;885;5950
Oscar Fredriksskolan F-6;1;Pojke;Grundskola;2025;12;108375;99060;4415;3510;905;4900
Oscar Fredriksskolan F-6;1;Flicka;Grundskola;2025;12;113925;99757;8448;8385;63;5720
Oscar Fredriksskolan F-6;1;Pojke;Grundskola;2026;1;122670;111860;9070;8825;245;1740
Oscar Fredriksskolan F-6;1;Flicka;Grundskola;2026;1;130105;115190;12995;12950;45;1920
Oscar Fredriksskolan F-6;1;Pojke;Grundskola;2026;2;101155;89795;10550;10075;475;810
Oscar Fredriksskolan F-6;1;Flicka;Grundskola;2026;2;107575;94395;12220;12210;10;960
Oscar Fredriksskolan F-6;1;Flicka;Grundskola;2026;3;145820;128220;8495;8370;125;9105
Oscar Fredriksskolan F-6;1;Pojke;Grundskola;2026;3;135775;118416;9694;8650;1044;7665
Oscar Fredriksskolan F-6;1;Pojke;Grundskola;2026;4;14545;9145;835;745;90;4565
Oscar Fredriksskolan F-6;1;Flicka;Grundskola;2026;4;15805;9445;965;965;0;5395
Oscar Fredriksskolan F-6;2;Flicka;Grundskola;2025;8;49490;38095;4335;4335;0;7060
Oscar Fredriksskolan F-6;2;Pojke;Grundskola;2025;8;36480;29920;1040;1040;0;5520
Oscar Fredriksskolan F-6;2;Pojke;Grundskola;2025;9;77280;73110;1930;1930;0;2240
Oscar Fredriksskolan F-6;2;Flicka;Grundskola;2025;9;104635;98920;2575;2575;0;3140
Oscar Fredriksskolan F-6;2;Pojke;Grundskola;2025;10;69960;64635;3085;3085;0;2240
Oscar Fredriksskolan F-6;2;Flicka;Grundskola;2025;10;94440;86135;5105;5105;0;3200
Oscar Fredriksskolan F-6;2;Flicka;Grundskola;2025;11;104505;96205;5160;5160;0;3140
Oscar Fredriksskolan F-6;2;Pojke;Grundskola;2025;11;77280;72370;2550;2055;495;2360
Oscar Fredriksskolan F-6;2;Pojke;Grundskola;2025;12;55260;38798;4022;3945;77;12440
Oscar Fredriksskolan F-6;2;Flicka;Grundskola;2025;12;74775;55330;4235;4185;50;15210
Oscar Fredriksskolan F-6;2;Pojke;Grundskola;2026;1;62500;56670;4430;4363;67;1400
Oscar Fredriksskolan F-6;2;Flicka;Grundskola;2026;1;85270;74940;8440;8385;55;1890
Oscar Fredriksskolan F-6;2;Flicka;Grundskola;2026;2;70630;61590;7440;7440;0;1600
Oscar Fredriksskolan F-6;2;Pojke;Grundskola;2026;2;51480;46940;3300;3175;125;1240
Oscar Fredriksskolan F-6;2;Pojke;Grundskola;2026;3;70100;63971;3889;3800;89;2240
Oscar Fredriksskolan F-6;2;Flicka;Grundskola;2026;3;96410;86605;6605;6590;15;3200
Oscar Fredriksskolan F-6;2;Flicka;Grundskola;2026;4;10510;3770;470;470;0;6270
Oscar Fredriksskolan F-6;2;Pojke;Grundskola;2026;4;7380;2770;370;360;10;4240
Oscar Fredriksskolan F-6;3;Flicka;Grundskola;2025;8;65770;58575;2435;2385;50;4760
Oscar Fredriksskolan F-6;3;Pojke;Grundskola;2025;8;56700;48740;3880;3800;80;4080
Oscar Fredriksskolan F-6;3;Pojke;Grundskola;2025;9;120910;102395;8160;8130;30;10355
Oscar Fredriksskolan F-6;3;Flicka;Grundskola;2025;9;146330;129780;4205;3930;275;12345
Oscar Fredriksskolan F-6;3;Flicka;Grundskola;2025;10;136915;113875;10530;10390;140;12510
Oscar Fredriksskolan F-6;3;Pojke;Grundskola;2025;10;112815;93015;9090;8420;670;10710
Oscar Fredriksskolan F-6;3;Flicka;Grundskola;2025;11;152335;122605;9285;9125;160;20445
Oscar Fredriksskolan F-6;3;Pojke;Grundskola;2025;11;125830;102670;5735;5530;205;17425
Oscar Fredriksskolan F-6;3;Pojke;Grundskola;2025;12;89880;72190;3600;3500;100;14090
Oscar Fredriksskolan F-6;3;Flicka;Grundskola;2025;12;108720;86945;4480;4390;90;17295
Oscar Fredriksskolan F-6;3;Flicka;Grundskola;2026;1;122965;94630;10350;10095;255;17985
Oscar Fredriksskolan F-6;3;Pojke;Grundskola;2026;1;97435;76515;6475;6225;250;14445
Oscar Fredriksskolan F-6;3;Pojke;Grundskola;2026;2;80475;62800;12290;12170;120;5385
Oscar Fredriksskolan F-6;3;Flicka;Grundskola;2026;2;101535;83125;11525;11235;290;6885
Oscar Fredriksskolan F-6;3;Flicka;Grundskola;2026;3;137740;111475;8315;8030;285;17950
Oscar Fredriksskolan F-6;3;Pojke;Grundskola;2026;3;109190;91210;3335;3075;260;14645
Oscar Fredriksskolan F-6;3;Flicka;Grundskola;2026;4;14620;11105;1905;1815;90;1610
Oscar Fredriksskolan F-6;3;Pojke;Grundskola;2026;4;11550;9760;410;350;60;1380
Oscar Fredriksskolan F-6;4;Flicka;Grundskola;2025;8;53680;50510;3170;3170;0;0
Oscar Fredriksskolan F-6;4;Pojke;Grundskola;2025;8;113220;101165;12055;11820;235;0
Oscar Fredriksskolan F-6;4;Pojke;Grundskola;2025;9;241615;215415;24065;23295;770;2135
Oscar Fredriksskolan F-6;4;Flicka;Grundskola;2025;9;115055;104325;9710;9500;210;1020
Oscar Fredriksskolan F-6;4;Pojke;Grundskola;2025;10;215505;187936;21109;20585;524;6460
Oscar Fredriksskolan F-6;4;Flicka;Grundskola;2025;10;102910;93170;6345;6275;70;3395
Oscar Fredriksskolan F-6;4;Flicka;Grundskola;2025;11;112060;100635;8805;8760;45;2620
Oscar Fredriksskolan F-6;4;Pojke;Grundskola;2025;11;234970;207846;21799;21175;624;5325
Oscar Fredriksskolan F-6;4;Flicka;Grundskola;2025;12;80085;67630;4505;4505;0;7950
Oscar Fredriksskolan F-6;4;Pojke;Grundskola;2025;12;167835;140730;12475;12245;230;14630
Oscar Fredriksskolan F-6;4;Pojke;Grundskola;2026;1;183020;151493;23807;23005;802;7720
Oscar Fredriksskolan F-6;4;Flicka;Grundskola;2026;1;90680;78239;8836;8830;6;3605
Oscar Fredriksskolan F-6;4;Pojke;Grundskola;2026;2;152215;115360;20970;20520;450;15885
Oscar Fredriksskolan F-6;4;Flicka;Grundskola;2026;2;74565;61086;6279;6075;204;7200
Oscar Fredriksskolan F-6;4;Pojke;Grundskola;2026;3;206895;155644;13941;13605;336;37310
Oscar Fredriksskolan F-6;4;Flicka;Grundskola;2026;3;101095;77253;5147;5135;12;18695
Oscar Fredriksskolan F-6;4;Flicka;Grundskola;2026;4;10740;6000;1315;1315;0;3425
Oscar Fredriksskolan F-6;4;Pojke;Grundskola;2026;4;21710;13500;1860;1790;70;6350
Oscar Fredriksskolan F-6;5;Flicka;Grundskola;2025;8;84395;78546;5769;5610;159;80
Oscar Fredriksskolan F-6;5;Pojke;Grundskola;2025;8;106860;100874;5986;5765;221;0
Oscar Fredriksskolan F-6;5;Pojke;Grundskola;2025;9;224710;191680;21725;21460;265;11305
Oscar Fredriksskolan F-6;5;Flicka;Grundskola;2025;9;178070;152054;16361;15900;461;9655
Oscar Fredriksskolan F-6;5;Pojke;Grundskola;2025;10;204025;172115;12090;11970;120;19820
Oscar Fredriksskolan F-6;5;Flicka;Grundskola;2025;10;161640;136921;9039;8460;579;15680
Oscar Fredriksskolan F-6;5;Pojke;Grundskola;2025;11;226265;205841;20184;19762;422;240
Oscar Fredriksskolan F-6;5;Flicka;Grundskola;2025;11;178915;164994;13691;13555;136;230
Oscar Fredriksskolan F-6;5;Flicka;Grundskola;2025;12;128860;115340;11595;11525;70;1925
Oscar Fredriksskolan F-6;5;Pojke;Grundskola;2025;12;161190;147503;12412;11965;447;1275
Oscar Fredriksskolan F-6;5;Pojke;Grundskola;2026;1;180345;160900;13775;13475;300;5670
Oscar Fredriksskolan F-6;5;Flicka;Grundskola;2026;1;141880;129284;8616;8335;281;3980
Oscar Fredriksskolan F-6;5;Flicka;Grundskola;2026;2;116955;91450;10195;10040;155;15310
Oscar Fredriksskolan F-6;5;Pojke;Grundskola;2026;2;148455;107605;21500;21360;140;19350
Oscar Fredriksskolan F-6;5;Pojke;Grundskola;2026;3;199935;155075;15700;15150;550;29160
Oscar Fredriksskolan F-6;5;Flicka;Grundskola;2026;3;157975;122941;13269;13185;84;21765
Oscar Fredriksskolan F-6;5;Flicka;Grundskola;2026;4;16725;8845;1525;1450;75;6355
Oscar Fredriksskolan F-6;5;Pojke;Grundskola;2026;4;21655;11975;1060;1000;60;8620
Oscar Fredriksskolan F-6;6;Flicka;Grundskola;2025;8;49745;45505;1240;1180;60;3000
Oscar Fredriksskolan F-6;6;Pojke;Grundskola;2025;8;79635;68732;8138;7805;333;2765
Oscar Fredriksskolan F-6;6;Pojke;Grundskola;2025;9;161765;145248;13177;10920;2257;3340
Oscar Fredriksskolan F-6;6;Flicka;Grundskola;2025;9;106080;96855;5295;5110;185;3930
Oscar Fredriksskolan F-6;6;Flicka;Grundskola;2025;10;96540;90269;5811;5015;796;460
Oscar Fredriksskolan F-6;6;Pojke;Grundskola;2025;10;143760;131669;11936;10820;1116;155
Oscar Fredriksskolan F-6;6;Pojke;Grundskola;2025;11;160090;147333;12757;10180;2577;0
Oscar Fredriksskolan F-6;6;Flicka;Grundskola;2025;11;106920;98246;8614;6680;1934;60
Oscar Fredriksskolan F-6;6;Pojke;Grundskola;2025;12;113265;102557;9058;8195;863;1650
Oscar Fredriksskolan F-6;6;Flicka;Grundskola;2025;12;75840;69170;4045;3790;255;2625
Oscar Fredriksskolan F-6;6;Flicka;Grundskola;2026;1;89480;58242;11498;11190;308;19740
Oscar Fredriksskolan F-6;6;Pojke;Grundskola;2026;1;128770;83426;9369;8555;814;35975
Oscar Fredriksskolan F-6;6;Pojke;Grundskola;2026;2;106700;56667;11148;10500;648;38885
Oscar Fredriksskolan F-6;6;Flicka;Grundskola;2026;2;74330;44325;7220;6990;230;22785
Oscar Fredriksskolan F-6;6;Flicka;Grundskola;2026;3;99595;77621;7984;7375;609;13990
Oscar Fredriksskolan F-6;6;Pojke;Grundskola;2026;3;143050;116548;9167;8365;802;17335
Oscar Fredriksskolan F-6;6;Pojke;Grundskola;2026;4;15325;11894;1136;910;226;2295
Oscar Fredriksskolan F-6;6;Flicka;Grundskola;2026;4;9895;7571;114;100;14;2210
Parkskolan F-6;0;Flicka;Grundskola;2025;9;120640;102105;6315;6070;245;12220
Parkskolan F-6;0;Pojke;Grundskola;2025;9;129920;109905;6570;5750;820;13445
Parkskolan F-6;0;Flicka;Grundskola;2025;10;114270;110345;3405;2755;650;520
Parkskolan F-6;0;Pojke;Grundskola;2025;10;123060;114140;8320;7945;375;600
Parkskolan F-6;0;Pojke;Grundskola;2025;11;136780;119960;10905;10875;30;5915
Parkskolan F-6;0;Flicka;Grundskola;2025;11;127010;107785;13960;13120;840;5265
Parkskolan F-6;0;Pojke;Grundskola;2025;12;97440;87978;8262;7765;497;1200
Parkskolan F-6;0;Flicka;Grundskola;2025;12;90480;80885;8555;8190;365;1040
Parkskolan F-6;0;Flicka;Grundskola;2026;1;103350;88430;13360;12870;490;1560
Parkskolan F-6;0;Pojke;Grundskola;2026;1;111550;98739;11011;10601;410;1800
Parkskolan F-6;0;Pojke;Grundskola;2026;2;92630;81994;6961;6930;31;3675
Parkskolan F-6;0;Flicka;Grundskola;2026;2;85930;72843;9902;9892;10;3185
Parkskolan F-6;0;Flicka;Grundskola;2026;3;114140;95250;10490;10450;40;8400
Parkskolan F-6;0;Pojke;Grundskola;2026;3;123230;105610;7720;7710;10;9900
Parkskolan F-6;0;Flicka;Grundskola;2026;4;10920;10920;0;0;0;0
Parkskolan F-6;0;Pojke;Grundskola;2026;4;11830;11585;245;245;0;0
Parkskolan F-6;1;Flicka;Grundskola;2025;8;56465;49010;3435;3435;0;4020
Parkskolan F-6;1;Pojke;Grundskola;2025;8;32625;28635;1830;1830;0;2160
Parkskolan F-6;1;Flicka;Grundskola;2025;9;146770;133945;4875;4755;120;7950
Parkskolan F-6;1;Pojke;Grundskola;2025;9;84665;70330;9075;8125;950;5260
Parkskolan F-6;1;Pojke;Grundskola;2025;10;78825;68340;6105;6030;75;4380
Parkskolan F-6;1;Flicka;Grundskola;2025;10;136570;123905;5945;5785;160;6720
Parkskolan F-6;1;Flicka;Grundskola;2025;11;150125;132715;9190;9180;10;8220
Parkskolan F-6;1;Pojke;Grundskola;2025;11;86560;71309;9971;9815;156;5280
Parkskolan F-6;1;Flicka;Grundskola;2025;12;107145;90059;11861;11495;366;5225
Parkskolan F-6;1;Pojke;Grundskola;2025;12;61950;53670;4960;4940;20;3320
Parkskolan F-6;1;Pojke;Grundskola;2026;1;68765;58205;6120;5950;170;4440
Parkskolan F-6;1;Flicka;Grundskola;2026;1;118885;99967;11858;10815;1043;7060
Parkskolan F-6;1;Flicka;Grundskola;2026;2;95185;78113;9017;8975;42;8055
Parkskolan F-6;1;Pojke;Grundskola;2026;2;56420;47206;3599;3575;24;5615
Parkskolan F-6;1;Pojke;Grundskola;2026;3;77140;63541;7614;7600;14;5985
Parkskolan F-6;1;Flicka;Grundskola;2026;3;129360;111804;8571;8455;116;8985
Parkskolan F-6;1;Flicka;Grundskola;2026;4;13575;11537;1498;1440;58;540
Parkskolan F-6;1;Pojke;Grundskola;2026;4;8190;7280;610;610;0;300
Parkskolan F-6;2;Pojke;Grundskola;2025;8;50875;48845;2030;1970;60;0
Parkskolan F-6;2;Flicka;Grundskola;2025;8;49250;45850;3400;3400;0;0
Parkskolan F-6;2;Flicka;Grundskola;2025;9;124360;119130;4310;4310;0;920
Parkskolan F-6;2;Pojke;Grundskola;2025;9;125930;121170;4100;3965;135;660
Parkskolan F-6;2;Flicka;Grundskola;2025;10;114210;107100;6040;6040;0;1070
Parkskolan F-6;2;Pojke;Grundskola;2025;10;115590;110770;3880;3600;280;940
Parkskolan F-6;2;Pojke;Grundskola;2025;11;132715;122600;6860;6620;240;3255
Parkskolan F-6;2;Flicka;Grundskola;2025;11;130335;115645;11285;11285;0;3405
Parkskolan F-6;2;Flicka;Grundskola;2025;12;93360;83980;7280;7280;0;2100
Parkskolan F-6;2;Pojke;Grundskola;2025;12;94140;85090;7370;7340;30;1680
Parkskolan F-6;2;Pojke;Grundskola;2026;1;106020;94395;11280;11235;45;345
Parkskolan F-6;2;Flicka;Grundskola;2026;1;105060;95665;9110;8860;250;285
Parkskolan F-6;2;Pojke;Grundskola;2026;2;88045;81765;6280;5945;335;0
Parkskolan F-6;2;Flicka;Grundskola;2026;2;87085;76180;10785;10785;0;120
Parkskolan F-6;2;Pojke;Grundskola;2026;3;119280;106605;8680;8680;0;3995
Parkskolan F-6;2;Flicka;Grundskola;2026;3;118670;106735;7420;7420;0;4515
Parkskolan F-6;2;Flicka;Grundskola;2026;4;12665;12125;540;540;0;0
Parkskolan F-6;2;Pojke;Grundskola;2026;4;13080;12065;850;850;0;165
Parkskolan F-6;3;Pojke;Grundskola;2025;8;44550;41585;1890;1840;50;1075
Parkskolan F-6;3;Flicka;Grundskola;2025;8;70940;68425;1240;1240;0;1275
Parkskolan F-6;3;Flicka;Grundskola;2025;9;155590;143169;10326;9950;376;2095
Parkskolan F-6;3;Pojke;Grundskola;2025;9;98220;87798;8787;8605;182;1635
Parkskolan F-6;3;Pojke;Grundskola;2025;10;87785;79851;7354;6073;1281;580
Parkskolan F-6;3;Flicka;Grundskola;2025;10;140945;136073;4152;4085;67;720
Parkskolan F-6;3;Flicka;Grundskola;2025;11;156540;150085;6455;6360;95;0
Parkskolan F-6;3;Pojke;Grundskola;2025;11;97580;93932;3598;3306;292;50
Parkskolan F-6;3;Pojke;Grundskola;2025;12;70440;63933;6252;5015;1237;255
Parkskolan F-6;3;Flicka;Grundskola;2025;12;112560;107085;5475;5430;45;0
Parkskolan F-6;3;Pojke;Grundskola;2026;1;80430;73765;6005;5535;470;660
Parkskolan F-6;3;Flicka;Grundskola;2026;1;128525;116188;11197;10810;387;1140
Parkskolan F-6;3;Pojke;Grundskola;2026;2;66285;59683;5917;5870;47;685
Parkskolan F-6;3;Flicka;Grundskola;2026;2;102725;88900;12920;12875;45;905
Parkskolan F-6;3;Flicka;Grundskola;2026;3;138560;120470;7630;7625;5;10460
Parkskolan F-6;3;Pojke;Grundskola;2026;3;89590;79568;3267;3090;177;6755
Parkskolan F-6;3;Pojke;Grundskola;2026;4;8985;8960;25;0;25;0
Parkskolan F-6;3;Flicka;Grundskola;2026;4;13800;13200;480;480;0;120
Parkskolan F-6;4;Pojke;Grundskola;2025;8;49115;41145;1470;1260;210;6500
Parkskolan F-6;4;Pojke;Anpassad grundskola;2025;8;2200;800;0;0;0;1400
Parkskolan F-6;4;Flicka;Grundskola;2025;8;75735;62755;2430;2430;0;10550
Parkskolan F-6;4;Pojke;Anpassad grundskola;2025;9;5300;3135;505;505;0;1660
Parkskolan F-6;4;Flicka;Grundskola;2025;9;165120;133080;5400;5240;160;26640
Parkskolan F-6;4;Pojke;Grundskola;2025;9;109885;88138;4687;4230;457;17060
Parkskolan F-6;4;Pojke;Grundskola;2025;10;102160;92430;6540;6335;205;3190
Parkskolan F-6;4;Flicka;Grundskola;2025;10;151920;140879;6206;6175;31;4835
Parkskolan F-6;4;Pojke;Anpassad grundskola;2025;10;4970;3695;725;725;0;550
Parkskolan F-6;4;Pojke;Anpassad grundskola;2025;11;5510;4315;220;220;0;975
Parkskolan F-6;4;Pojke;Grundskola;2025;11;113310;91833;9802;8955;847;11675
Parkskolan F-6;4;Flicka;Grundskola;2025;11;172230;148875;6265;6245;20;17090
Parkskolan F-6;4;Pojke;Anpassad grundskola;2025;12;3915;1965;160;160;0;1790
Parkskolan F-6;4;Pojke;Grundskola;2025;12;80490;49365;5355;4730;625;25770
Parkskolan F-6;4;Flicka;Grundskola;2025;12;122415;78165;5075;4955;120;39175
Parkskolan F-6;4;Flicka;Grundskola;2026;1;139265;101055;6590;6350;240;31620
Parkskolan F-6;4;Pojke;Anpassad grundskola;2026;1;4495;1400;1000;1000;0;2095
Parkskolan F-6;4;Pojke;Grundskola;2026;1;91430;60421;10209;8225;1984;20800
Parkskolan F-6;4;Pojke;Grundskola;2026;2;74870;48200;4050;3730;320;22620
Parkskolan F-6;4;Pojke;Anpassad grundskola;2026;2;3645;1640;55;0;55;1950
Parkskolan F-6;4;Flicka;Grundskola;2026;2;114005;72610;6625;6575;50;34770
Parkskolan F-6;4;Pojke;Grundskola;2026;3;100670;58785;3315;2715;600;38570
Parkskolan F-6;4;Flicka;Grundskola;2026;3;158285;95025;4245;4195;50;59015
Parkskolan F-6;4;Pojke;Anpassad grundskola;2026;3;4835;1740;205;205;0;2890
Parkskolan F-6;4;Pojke;Grundskola;2026;4;11410;6715;845;715;130;3850
Parkskolan F-6;4;Pojke;Anpassad grundskola;2026;4;560;85;50;50;0;425
Parkskolan F-6;4;Flicka;Grundskola;2026;4;18055;10980;1170;1170;0;5905
